RecordDate,DishName,PortionsSold,RecipeYield_g,SalePrice_BDT,FoodCost_BDT,GrossProfit_BDT,DayType,day_idx
2024-07-06,Hilsha Fry,14,380,480,144.0,4704.0,Weekend,917
2024-07-06,Dal Makhani,26,320,180,54.0,3276.0,Weekend,917
2024-07-06,Mughlai Paratha,70,500,120,36.0,5880.0,Weekend,917
2024-07-06,Mutton Korma,29,280,420,126.0,8526.0,Weekend,917
2024-07-07,Mutton Biryani,32,450,550,165.0,12320.0,Weekend,918
2024-07-07,Hilsha Fry,17,380,480,144.0,5712.0,Weekend,918
2024-07-07,Dal Makhani,23,320,180,54.0,2898.0,Weekend,918
2024-07-07,Mughlai Paratha,39,500,120,36.0,3276.0,Weekend,918
2024-07-07,Mutton Korma,26,280,420,126.0,7644.0,Weekend,918
2024-07-08,Mutton Biryani,26,450,550,165.0,10010.0,Weekday,919
2024-07-08,Hilsha Fry,18,380,480,144.0,6048.0,Weekday,919
2024-07-08,Dal Makhani,38,320,180,54.0,4788.0,Weekday,919
2024-07-08,Mughlai Paratha,50,500,120,36.0,4200.0,Weekday,919
2024-07-08,Mutton Korma,30,280,420,126.0,8820.0,Weekday,919
2024-07-09,Mutton Biryani,39,450,550,165.0,15015.0,Weekday,920
2024-07-09,Hilsha Fry,20,380,480,144.0,6720.0,Weekday,920
2024-07-09,Dal Makhani,13,320,180,54.0,1638.0,Weekday,920
2024-07-09,Mughlai Paratha,31,500,120,36.0,2604.0,Weekday,920
2024-07-09,Mutton Korma,24,280,420,126.0,7056.0,Weekday,920
2024-07-10,Mutton Biryani,20,450,550,165.0,7700.0,Weekday,921
2024-07-10,Hilsha Fry,16,380,480,144.0,5376.0,Weekday,921
2024-07-10,Dal Makhani,32,320,180,54.0,4032.0,Weekday,921
2024-07-10,Mughlai Paratha,49,500,120,36.0,4116.0,Weekday,921
2024-07-10,Mutton Korma,22,280,420,126.0,6468.0,Weekday,921
2024-07-11,Mutton Biryani,43,450,550,165.0,16555.0,Weekday,922
2024-07-11,Hilsha Fry,20,380,480,144.0,6720.0,Weekday,922
2024-07-11,Dal Makhani,19,320,180,54.0,2394.0,Weekday,922
2024-07-11,Mughlai Paratha,28,500,120,36.0,2352.0,Weekday,922
2024-07-11,Mutton Korma,16,280,420,126.0,4704.0,Weekday,922
2024-07-12,Mutton Biryani,59,450,550,165.0,22715.0,Weekend,923
2024-07-12,Hilsha Fry,30,380,480,144.0,10080.0,Weekend,923
2024-07-12,Dal Makhani,30,320,180,54.0,3780.0,Weekend,923
2024-07-12,Mughlai Paratha,54,500,120,36.0,4536.0,Weekend,923
2024-07-12,Mutton Korma,35,280,420,126.0,10290.0,Weekend,923
2024-07-13,Mutton Biryani,32,450,550,165.0,12320.0,Weekend,924
2024-07-13,Hilsha Fry,11,380,480,144.0,3696.0,Weekend,924
2024-07-13,Dal Makhani,40,320,180,54.0,5040.0,Weekend,924
2024-07-13,Mughlai Paratha,37,500,120,36.0,3108.0,Weekend,924
2024-07-13,Mutton Korma,33,280,420,126.0,9702.0,Weekend,924
2024-07-14,Mutton Biryani,29,450,550,165.0,11165.0,Weekend,925
2024-07-14,Hilsha Fry,21,380,480,144.0,7056.0,Weekend,925
2024-07-14,Dal Makhani,25,320,180,54.0,3150.0,Weekend,925
2024-07-14,Mughlai Paratha,40,500,120,36.0,3360.0,Weekend,925
2024-07-14,Mutton Korma,23,280,420,126.0,6762.0,Weekend,925
2024-07-15,Mutton Biryani,27,450,550,165.0,10395.0,Weekday,926
2024-07-15,Hilsha Fry,12,380,480,144.0,4032.0,Weekday,926
2024-07-15,Dal Makhani,18,320,180,54.0,2268.0,Weekday,926
2024-07-15,Mughlai Paratha,24,500,120,36.0,2016.0,Weekday,926
2024-07-15,Mutton Korma,20,280,420,126.0,5880.0,Weekday,926
2024-07-16,Mutton Biryani,29,450,550,165.0,11165.0,Weekday,927
2024-07-16,Hilsha Fry,15,380,480,144.0,5040.0,Weekday,927
2024-07-16,Dal Makhani,15,320,180,54.0,1890.0,Weekday,927
2024-07-16,Mughlai Paratha,35,500,120,36.0,2940.0,Weekday,927
2024-07-16,Mutton Korma,24,280,420,126.0,7056.0,Weekday,927
2024-07-17,Mutton Biryani,32,450,550,165.0,12320.0,Weekday,928
2024-07-17,Hilsha Fry,16,380,480,144.0,5376.0,Weekday,928
2024-07-17,Dal Makhani,22,320,180,54.0,2772.0,Weekday,928
2024-07-17,Mughlai Paratha,49,500,120,36.0,4116.0,Weekday,928
2024-07-17,Mutton Korma,28,280,420,126.0,8232.0,Weekday,928
2024-07-18,Mutton Biryani,28,450,550,165.0,10780.0,Weekday,929
2024-07-18,Hilsha Fry,23,380,480,144.0,7728.0,Weekday,929
2024-07-18,Dal Makhani,29,320,180,54.0,3654.0,Weekday,929
2024-07-18,Mughlai Paratha,33,500,120,36.0,2772.0,Weekday,929
2024-07-18,Mutton Korma,24,280,420,126.0,7056.0,Weekday,929
2024-07-19,Mutton Biryani,50,450,550,165.0,19250.0,Weekend,930
2024-07-19,Hilsha Fry,32,380,480,144.0,10752.0,Weekend,930
2024-07-19,Dal Makhani,49,320,180,54.0,6174.0,Weekend,930
2024-07-19,Mughlai Paratha,52,500,120,36.0,4368.0,Weekend,930
2024-07-19,Mutton Korma,38,280,420,126.0,11172.0,Weekend,930
2024-07-20,Mutton Biryani,39,450,550,165.0,15015.0,Weekend,931
2024-07-20,Hilsha Fry,33,380,480,144.0,11088.0,Weekend,931
2024-07-20,Dal Makhani,38,320,180,54.0,4788.0,Weekend,931
2024-07-20,Mughlai Paratha,57,500,120,36.0,4788.0,Weekend,931
2024-07-20,Mutton Korma,26,280,420,126.0,7644.0,Weekend,931
2024-07-21,Mutton Biryani,35,450,550,165.0,13475.0,Weekend,932
2024-07-21,Hilsha Fry,25,380,480,144.0,8400.0,Weekend,932
2024-07-21,Dal Makhani,21,320,180,54.0,2646.0,Weekend,932
2024-07-21,Mughlai Paratha,42,500,120,36.0,3528.0,Weekend,932
2024-07-21,Mutton Korma,20,280,420,126.0,5880.0,Weekend,932
2024-07-22,Mutton Biryani,29,450,550,165.0,11165.0,Weekday,933
2024-07-22,Hilsha Fry,27,380,480,144.0,9072.0,Weekday,933
2024-07-22,Dal Makhani,26,320,180,54.0,3276.0,Weekday,933
2024-07-22,Mughlai Paratha,54,500,120,36.0,4536.0,Weekday,933
2024-07-22,Mutton Korma,16,280,420,126.0,4704.0,Weekday,933
2024-07-23,Mutton Biryani,37,450,550,165.0,14245.0,Weekday,934
2024-07-23,Hilsha Fry,20,380,480,144.0,6720.0,Weekday,934
2024-07-23,Dal Makhani,31,320,180,54.0,3906.0,Weekday,934
2024-07-23,Mughlai Paratha,47,500,120,36.0,3948.0,Weekday,934
2024-07-23,Mutton Korma,18,280,420,126.0,5292.0,Weekday,934
2024-07-24,Mutton Biryani,11,450,550,165.0,4235.0,Weekday,935
2024-07-24,Hilsha Fry,23,380,480,144.0,7728.0,Weekday,935
2024-07-24,Dal Makhani,28,320,180,54.0,3528.0,Weekday,935
2024-07-24,Mughlai Paratha,38,500,120,36.0,3192.0,Weekday,935
2024-07-24,Mutton Korma,22,280,420,126.0,6468.0,Weekday,935
2024-07-25,Mutton Biryani,24,450,550,165.0,9240.0,Weekday,936
2024-07-25,Hilsha Fry,20,380,480,144.0,6720.0,Weekday,936
2024-07-25,Dal Makhani,23,320,180,54.0,2898.0,Weekday,936
2024-07-25,Mughlai Paratha,33,500,120,36.0,2772.0,Weekday,936
2024-07-25,Mutton Korma,20,280,420,126.0,5880.0,Weekday,936
2024-07-26,Mutton Biryani,30,450,550,165.0,11550.0,Weekend,937
2024-07-26,Hilsha Fry,17,380,480,144.0,5712.0,Weekend,937
2024-07-26,Dal Makhani,36,320,180,54.0,4536.0,Weekend,937
2024-07-26,Mughlai Paratha,57,500,120,36.0,4788.0,Weekend,937
2024-07-26,Mutton Korma,46,280,420,126.0,13524.0,Weekend,937
2024-07-27,Mutton Biryani,48,450,550,165.0,18480.0,Weekend,938
2024-07-27,Hilsha Fry,17,380,480,144.0,5712.0,Weekend,938
2024-07-27,Dal Makhani,20,320,180,54.0,2520.0,Weekend,938
2024-07-27,Mughlai Paratha,31,500,120,36.0,2604.0,Weekend,938
2024-07-27,Mutton Korma,25,280,420,126.0,7350.0,Weekend,938
2024-07-28,Mutton Biryani,22,450,550,165.0,8470.0,Weekend,939
2024-07-28,Hilsha Fry,18,380,480,144.0,6048.0,Weekend,939
2024-07-28,Dal Makhani,18,320,180,54.0,2268.0,Weekend,939
2024-07-28,Mughlai Paratha,32,500,120,36.0,2688.0,Weekend,939
2024-07-28,Mutton Korma,25,280,420,126.0,7350.0,Weekend,939
2024-07-29,Mutton Biryani,28,450,550,165.0,10780.0,Weekday,940
2024-07-29,Hilsha Fry,26,380,480,144.0,8736.0,Weekday,940
2024-07-29,Dal Makhani,26,320,180,54.0,3276.0,Weekday,940
2024-07-29,Mughlai Paratha,42,500,120,36.0,3528.0,Weekday,940
2024-07-29,Mutton Korma,12,280,420,126.0,3528.0,Weekday,940
2024-07-30,Mutton Biryani,18,450,550,165.0,6930.0,Weekday,941
2024-07-30,Hilsha Fry,18,380,480,144.0,6048.0,Weekday,941
2024-07-30,Dal Makhani,27,320,180,54.0,3402.0,Weekday,941
2024-07-30,Mughlai Paratha,48,500,120,36.0,4032.0,Weekday,941
2024-07-30,Mutton Korma,24,280,420,126.0,7056.0,Weekday,941
2024-07-31,Mutton Biryani,31,450,550,165.0,11935.0,Weekday,942
2024-07-31,Hilsha Fry,16,380,480,144.0,5376.0,Weekday,942
2024-07-31,Dal Makhani,17,320,180,54.0,2142.0,Weekday,942
2024-07-31,Mughlai Paratha,31,500,120,36.0,2604.0,Weekday,942
2024-07-31,Mutton Korma,22,280,420,126.0,6468.0,Weekday,942
2024-08-01,Mutton Biryani,29,450,550,165.0,11165.0,Weekday,943
2024-08-01,Hilsha Fry,21,380,480,144.0,7056.0,Weekday,943
2024-08-01,Dal Makhani,27,320,180,54.0,3402.0,Weekday,943
2024-08-01,Mughlai Paratha,64,500,120,36.0,5376.0,Weekday,943
2024-08-01,Mutton Korma,16,280,420,126.0,4704.0,Weekday,943
2024-08-02,Mutton Biryani,43,450,550,165.0,16555.0,Weekend,944
2024-08-02,Hilsha Fry,30,380,480,144.0,10080.0,Weekend,944
2024-08-02,Dal Makhani,36,320,180,54.0,4536.0,Weekend,944
2024-08-02,Mughlai Paratha,69,500,120,36.0,5796.0,Weekend,944
2024-08-02,Mutton Korma,30,280,420,126.0,8820.0,Weekend,944
2024-08-03,Mutton Biryani,45,450,550,165.0,17325.0,Weekend,945
2024-08-03,Hilsha Fry,25,380,480,144.0,8400.0,Weekend,945
2024-08-03,Dal Makhani,37,320,180,54.0,4662.0,Weekend,945
2024-08-03,Mughlai Paratha,61,500,120,36.0,5124.0,Weekend,945
2024-08-03,Mutton Korma,24,280,420,126.0,7056.0,Weekend,945
2024-08-04,Mutton Biryani,33,450,550,165.0,12705.0,Weekend,946
2024-08-04,Hilsha Fry,19,380,480,144.0,6384.0,Weekend,946
2024-08-04,Dal Makhani,27,320,180,54.0,3402.0,Weekend,946
2024-08-04,Mughlai Paratha,48,500,120,36.0,4032.0,Weekend,946
2024-08-04,Mutton Korma,22,280,420,126.0,6468.0,Weekend,946
2024-08-05,Mutton Biryani,25,450,550,165.0,9625.0,Weekday,947
2024-08-05,Hilsha Fry,19,380,480,144.0,6384.0,Weekday,947
2024-08-05,Dal Makhani,25,320,180,54.0,3150.0,Weekday,947
2024-08-05,Mughlai Paratha,36,500,120,36.0,3024.0,Weekday,947
2024-08-05,Mutton Korma,22,280,420,126.0,6468.0,Weekday,947
2024-08-06,Mutton Biryani,27,450,550,165.0,10395.0,Weekday,948
2024-08-06,Hilsha Fry,18,380,480,144.0,6048.0,Weekday,948
2024-08-06,Dal Makhani,23,320,180,54.0,2898.0,Weekday,948
2024-08-06,Mughlai Paratha,29,500,120,36.0,2436.0,Weekday,948
2024-08-06,Mutton Korma,20,280,420,126.0,5880.0,Weekday,948
2024-08-07,Mutton Biryani,27,450,550,165.0,10395.0,Weekday,949
2024-08-07,Hilsha Fry,29,380,480,144.0,9744.0,Weekday,949
2024-08-07,Dal Makhani,26,320,180,54.0,3276.0,Weekday,949
2024-08-07,Mughlai Paratha,35,500,120,36.0,2940.0,Weekday,949
2024-08-07,Mutton Korma,23,280,420,126.0,6762.0,Weekday,949
2024-08-08,Mutton Biryani,34,450,550,165.0,13090.0,Weekday,950
2024-08-08,Hilsha Fry,21,380,480,144.0,7056.0,Weekday,950
2024-08-08,Dal Makhani,24,320,180,54.0,3024.0,Weekday,950
2024-08-08,Mughlai Paratha,31,500,120,36.0,2604.0,Weekday,950
2024-08-08,Mutton Korma,18,280,420,126.0,5292.0,Weekday,950
2024-08-09,Mutton Biryani,35,450,550,165.0,13475.0,Weekend,951
2024-08-09,Hilsha Fry,30,380,480,144.0,10080.0,Weekend,951
2024-08-09,Dal Makhani,30,320,180,54.0,3780.0,Weekend,951
2024-08-09,Mughlai Paratha,57,500,120,36.0,4788.0,Weekend,951
2024-08-09,Mutton Korma,21,280,420,126.0,6174.0,Weekend,951
2024-08-10,Mutton Biryani,36,450,550,165.0,13860.0,Weekend,952
2024-08-10,Hilsha Fry,23,380,480,144.0,7728.0,Weekend,952
2024-08-10,Dal Makhani,32,320,180,54.0,4032.0,Weekend,952
2024-08-10,Mughlai Paratha,50,500,120,36.0,4200.0,Weekend,952
2024-08-10,Mutton Korma,16,280,420,126.0,4704.0,Weekend,952
2024-08-11,Mutton Biryani,30,450,550,165.0,11550.0,Weekend,953
2024-08-11,Hilsha Fry,10,380,480,144.0,3360.0,Weekend,953
2024-08-11,Dal Makhani,23,320,180,54.0,2898.0,Weekend,953
2024-08-11,Mughlai Paratha,40,500,120,36.0,3360.0,Weekend,953
2024-08-11,Mutton Korma,22,280,420,126.0,6468.0,Weekend,953
2024-08-12,Mutton Biryani,25,450,550,165.0,9625.0,Weekday,954
2024-08-12,Hilsha Fry,20,380,480,144.0,6720.0,Weekday,954
2024-08-12,Dal Makhani,14,320,180,54.0,1764.0,Weekday,954
2024-08-12,Mughlai Paratha,27,500,120,36.0,2268.0,Weekday,954
2024-08-12,Mutton Korma,14,280,420,126.0,4116.0,Weekday,954
2024-08-13,Mutton Biryani,32,450,550,165.0,12320.0,Weekday,955
2024-08-13,Hilsha Fry,19,380,480,144.0,6384.0,Weekday,955
2024-08-13,Dal Makhani,24,320,180,54.0,3024.0,Weekday,955
2024-08-13,Mughlai Paratha,37,500,120,36.0,3108.0,Weekday,955
2024-08-13,Mutton Korma,19,280,420,126.0,5586.0,Weekday,955
2024-08-14,Mutton Biryani,32,450,550,165.0,12320.0,Weekday,956
2024-08-14,Hilsha Fry,17,380,480,144.0,5712.0,Weekday,956
2024-08-14,Dal Makhani,16,320,180,54.0,2016.0,Weekday,956
2024-08-14,Mughlai Paratha,48,500,120,36.0,4032.0,Weekday,956
2024-08-14,Mutton Korma,14,280,420,126.0,4116.0,Weekday,956
2024-08-15,Mutton Biryani,31,450,550,165.0,11935.0,Weekday,957
2024-08-15,Hilsha Fry,13,380,480,144.0,4368.0,Weekday,957
2024-08-15,Dal Makhani,20,320,180,54.0,2520.0,Weekday,957
2024-08-15,Mughlai Paratha,45,500,120,36.0,3780.0,Weekday,957
2024-08-15,Mutton Korma,15,280,420,126.0,4410.0,Weekday,957
2024-08-16,Mutton Biryani,46,450,550,165.0,17710.0,Weekend,958
2024-08-16,Hilsha Fry,27,380,480,144.0,9072.0,Weekend,958
2024-08-16,Dal Makhani,32,320,180,54.0,4032.0,Weekend,958
2024-08-16,Mughlai Paratha,50,500,120,36.0,4200.0,Weekend,958
2024-08-16,Mutton Korma,41,280,420,126.0,12054.0,Weekend,958
2024-08-17,Mutton Biryani,32,450,550,165.0,12320.0,Weekend,959
2024-08-17,Hilsha Fry,24,380,480,144.0,8064.0,Weekend,959
2024-08-17,Dal Makhani,32,320,180,54.0,4032.0,Weekend,959
2024-08-17,Mughlai Paratha,48,500,120,36.0,4032.0,Weekend,959
2024-08-17,Mutton Korma,22,280,420,126.0,6468.0,Weekend,959
2024-08-18,Mutton Biryani,37,450,550,165.0,14245.0,Weekend,960
2024-08-18,Hilsha Fry,12,380,480,144.0,4032.0,Weekend,960
2024-08-18,Dal Makhani,24,320,180,54.0,3024.0,Weekend,960
2024-08-18,Mughlai Paratha,42,500,120,36.0,3528.0,Weekend,960
2024-08-18,Mutton Korma,10,280,420,126.0,2940.0,Weekend,960
2024-08-19,Mutton Biryani,23,450,550,165.0,8855.0,Weekday,961
2024-08-19,Hilsha Fry,16,380,480,144.0,5376.0,Weekday,961
2024-08-19,Dal Makhani,21,320,180,54.0,2646.0,Weekday,961
2024-08-19,Mughlai Paratha,41,500,120,36.0,3444.0,Weekday,961
2024-08-19,Mutton Korma,11,280,420,126.0,3234.0,Weekday,961
2024-08-20,Mutton Biryani,17,450,550,165.0,6545.0,Weekday,962
2024-08-20,Hilsha Fry,23,380,480,144.0,7728.0,Weekday,962
2024-08-20,Dal Makhani,22,320,180,54.0,2772.0,Weekday,962
2024-08-20,Mughlai Paratha,36,500,120,36.0,3024.0,Weekday,962
2024-08-20,Mutton Korma,16,280,420,126.0,4704.0,Weekday,962
2024-08-21,Mutton Biryani,23,450,550,165.0,8855.0,Weekday,963
2024-08-21,Hilsha Fry,16,380,480,144.0,5376.0,Weekday,963
2024-08-21,Dal Makhani,25,320,180,54.0,3150.0,Weekday,963
2024-08-21,Mughlai Paratha,44,500,120,36.0,3696.0,Weekday,963
2024-08-21,Mutton Korma,19,280,420,126.0,5586.0,Weekday,963
2024-08-22,Mutton Biryani,30,450,550,165.0,11550.0,Weekday,964
2024-08-22,Hilsha Fry,19,380,480,144.0,6384.0,Weekday,964
2024-08-22,Dal Makhani,28,320,180,54.0,3528.0,Weekday,964
2024-08-22,Mughlai Paratha,28,500,120,36.0,2352.0,Weekday,964
2024-08-22,Mutton Korma,20,280,420,126.0,5880.0,Weekday,964
2024-08-23,Mutton Biryani,37,450,550,165.0,14245.0,Weekend,965
2024-08-23,Hilsha Fry,30,380,480,144.0,10080.0,Weekend,965
2024-08-23,Dal Makhani,47,320,180,54.0,5922.0,Weekend,965
2024-08-23,Mughlai Paratha,51,500,120,36.0,4284.0,Weekend,965
2024-08-23,Mutton Korma,27,280,420,126.0,7938.0,Weekend,965
2024-08-24,Mutton Biryani,43,450,550,165.0,16555.0,Weekend,966
2024-08-24,Hilsha Fry,30,380,480,144.0,10080.0,Weekend,966
2024-08-24,Dal Makhani,27,320,180,54.0,3402.0,Weekend,966
2024-08-24,Mughlai Paratha,63,500,120,36.0,5292.0,Weekend,966
2024-08-24,Mutton Korma,38,280,420,126.0,11172.0,Weekend,966
2024-08-25,Mutton Biryani,24,450,550,165.0,9240.0,Weekend,967
2024-08-25,Hilsha Fry,13,380,480,144.0,4368.0,Weekend,967
2024-08-25,Dal Makhani,23,320,180,54.0,2898.0,Weekend,967
2024-08-25,Mughlai Paratha,35,500,120,36.0,2940.0,Weekend,967
2024-08-25,Mutton Korma,28,280,420,126.0,8232.0,Weekend,967
2024-08-26,Mutton Biryani,24,450,550,165.0,9240.0,Weekday,968
2024-08-26,Hilsha Fry,20,380,480,144.0,6720.0,Weekday,968
2024-08-26,Dal Makhani,24,320,180,54.0,3024.0,Weekday,968
2024-08-26,Mughlai Paratha,27,500,120,36.0,2268.0,Weekday,968
2024-08-26,Mutton Korma,20,280,420,126.0,5880.0,Weekday,968
2024-08-27,Mutton Biryani,16,450,550,165.0,6160.0,Weekday,969
2024-08-27,Hilsha Fry,14,380,480,144.0,4704.0,Weekday,969
2024-08-27,Dal Makhani,28,320,180,54.0,3528.0,Weekday,969
2024-08-27,Mughlai Paratha,28,500,120,36.0,2352.0,Weekday,969
2024-08-27,Mutton Korma,20,280,420,126.0,5880.0,Weekday,969
2024-08-28,Mutton Biryani,30,450,550,165.0,11550.0,Weekday,970
2024-08-28,Hilsha Fry,22,380,480,144.0,7392.0,Weekday,970
2024-08-28,Dal Makhani,28,320,180,54.0,3528.0,Weekday,970
2024-08-28,Mughlai Paratha,32,500,120,36.0,2688.0,Weekday,970
2024-08-28,Mutton Korma,16,280,420,126.0,4704.0,Weekday,970
2024-08-29,Mutton Biryani,26,450,550,165.0,10010.0,Weekday,971
2024-08-29,Hilsha Fry,20,380,480,144.0,6720.0,Weekday,971
2024-08-29,Dal Makhani,22,320,180,54.0,2772.0,Weekday,971
2024-08-29,Mughlai Paratha,33,500,120,36.0,2772.0,Weekday,971
2024-08-29,Mutton Korma,18,280,420,126.0,5292.0,Weekday,971
2024-08-30,Mutton Biryani,33,450,550,165.0,12705.0,Weekend,972
2024-08-30,Hilsha Fry,38,380,480,144.0,12768.0,Weekend,972
2024-08-30,Dal Makhani,18,320,180,54.0,2268.0,Weekend,972
2024-08-30,Mughlai Paratha,61,500,120,36.0,5124.0,Weekend,972
2024-08-30,Mutton Korma,28,280,420,126.0,8232.0,Weekend,972
2024-08-31,Mutton Biryani,32,450,550,165.0,12320.0,Weekend,973
2024-08-31,Hilsha Fry,27,380,480,144.0,9072.0,Weekend,973
2024-08-31,Dal Makhani,21,320,180,54.0,2646.0,Weekend,973
2024-08-31,Mughlai Paratha,37,500,120,36.0,3108.0,Weekend,973
2024-08-31,Mutton Korma,19,280,420,126.0,5586.0,Weekend,973
2024-09-01,Mutton Biryani,18,450,550,165.0,6930.0,Weekend,974
2024-09-01,Hilsha Fry,12,380,480,144.0,4032.0,Weekend,974
2024-09-01,Dal Makhani,26,320,180,54.0,3276.0,Weekend,974
2024-09-01,Mughlai Paratha,34,500,120,36.0,2856.0,Weekend,974
2024-09-01,Mutton Korma,17,280,420,126.0,4998.0,Weekend,974
2024-09-02,Mutton Biryani,31,450,550,165.0,11935.0,Weekday,975
2024-09-02,Hilsha Fry,19,380,480,144.0,6384.0,Weekday,975
2024-09-02,Dal Makhani,19,320,180,54.0,2394.0,Weekday,975
2024-09-02,Mughlai Paratha,34,500,120,36.0,2856.0,Weekday,975
2024-09-02,Mutton Korma,18,280,420,126.0,5292.0,Weekday,975
2024-09-03,Mutton Biryani,26,450,550,165.0,10010.0,Weekday,976
2024-09-03,Hilsha Fry,23,380,480,144.0,7728.0,Weekday,976
2024-09-03,Dal Makhani,22,320,180,54.0,2772.0,Weekday,976
2024-09-03,Mughlai Paratha,32,500,120,36.0,2688.0,Weekday,976
2024-09-03,Mutton Korma,20,280,420,126.0,5880.0,Weekday,976
2024-09-04,Mutton Biryani,23,450,550,165.0,8855.0,Weekday,977
2024-09-04,Hilsha Fry,17,380,480,144.0,5712.0,Weekday,977
2024-09-04,Dal Makhani,30,320,180,54.0,3780.0,Weekday,977
2024-09-04,Mughlai Paratha,31,500,120,36.0,2604.0,Weekday,977
2024-09-04,Mutton Korma,13,280,420,126.0,3822.0,Weekday,977
2024-09-05,Mutton Biryani,34,450,550,165.0,13090.0,Weekday,978
2024-09-05,Hilsha Fry,11,380,480,144.0,3696.0,Weekday,978
2024-09-05,Dal Makhani,29,320,180,54.0,3654.0,Weekday,978
2024-09-05,Mughlai Paratha,37,500,120,36.0,3108.0,Weekday,978
2024-09-05,Mutton Korma,11,280,420,126.0,3234.0,Weekday,978
2024-09-06,Mutton Biryani,47,450,550,165.0,18095.0,Weekend,979
2024-09-06,Hilsha Fry,22,380,480,144.0,7392.0,Weekend,979
2024-09-06,Dal Makhani,36,320,180,54.0,4536.0,Weekend,979
2024-09-06,Mughlai Paratha,46,500,120,36.0,3864.0,Weekend,979
2024-09-06,Mutton Korma,20,280,420,126.0,5880.0,Weekend,979
2024-09-07,Mutton Biryani,27,450,550,165.0,10395.0,Weekend,980
2024-09-07,Hilsha Fry,31,380,480,144.0,10416.0,Weekend,980
2024-09-07,Dal Makhani,27,320,180,54.0,3402.0,Weekend,980
2024-09-07,Mughlai Paratha,45,500,120,36.0,3780.0,Weekend,980
2024-09-07,Mutton Korma,23,280,420,126.0,6762.0,Weekend,980
2024-09-08,Mutton Biryani,27,450,550,165.0,10395.0,Weekend,981
2024-09-08,Hilsha Fry,17,380,480,144.0,5712.0,Weekend,981
2024-09-08,Dal Makhani,28,320,180,54.0,3528.0,Weekend,981
2024-09-08,Mughlai Paratha,30,500,120,36.0,2520.0,Weekend,981
2024-09-08,Mutton Korma,19,280,420,126.0,5586.0,Weekend,981
2024-09-09,Mutton Biryani,24,450,550,165.0,9240.0,Weekday,982
2024-09-09,Hilsha Fry,14,380,480,144.0,4704.0,Weekday,982
2024-09-09,Dal Makhani,24,320,180,54.0,3024.0,Weekday,982
2024-09-09,Mughlai Paratha,23,500,120,36.0,1932.0,Weekday,982
2024-09-09,Mutton Korma,22,280,420,126.0,6468.0,Weekday,982
2024-09-10,Mutton Biryani,20,450,550,165.0,7700.0,Weekday,983
2024-09-10,Hilsha Fry,23,380,480,144.0,7728.0,Weekday,983
2024-09-10,Dal Makhani,21,320,180,54.0,2646.0,Weekday,983
2024-09-10,Mughlai Paratha,43,500,120,36.0,3612.0,Weekday,983
2024-09-10,Mutton Korma,25,280,420,126.0,7350.0,Weekday,983
2024-09-11,Mutton Biryani,17,450,550,165.0,6545.0,Weekday,984
2024-09-11,Hilsha Fry,17,380,480,144.0,5712.0,Weekday,984
2024-09-11,Dal Makhani,20,320,180,54.0,2520.0,Weekday,984
2024-09-11,Mughlai Paratha,34,500,120,36.0,2856.0,Weekday,984
2024-09-11,Mutton Korma,24,280,420,126.0,7056.0,Weekday,984
2024-09-12,Mutton Biryani,23,450,550,165.0,8855.0,Weekday,985
2024-09-12,Hilsha Fry,23,380,480,144.0,7728.0,Weekday,985
2024-09-12,Dal Makhani,21,320,180,54.0,2646.0,Weekday,985
2024-09-12,Mughlai Paratha,32,500,120,36.0,2688.0,Weekday,985
2024-09-12,Mutton Korma,26,280,420,126.0,7644.0,Weekday,985
2024-09-13,Mutton Biryani,28,450,550,165.0,10780.0,Weekend,986
2024-09-13,Hilsha Fry,21,380,480,144.0,7056.0,Weekend,986
2024-09-13,Dal Makhani,42,320,180,54.0,5292.0,Weekend,986
2024-09-13,Mughlai Paratha,60,500,120,36.0,5040.0,Weekend,986
2024-09-13,Mutton Korma,26,280,420,126.0,7644.0,Weekend,986
2024-09-14,Mutton Biryani,30,450,550,165.0,11550.0,Weekend,987
2024-09-14,Hilsha Fry,19,380,480,144.0,6384.0,Weekend,987
2024-09-14,Dal Makhani,32,320,180,54.0,4032.0,Weekend,987
2024-09-14,Mughlai Paratha,38,500,120,36.0,3192.0,Weekend,987
2024-09-14,Mutton Korma,34,280,420,126.0,9996.0,Weekend,987
2024-09-15,Mutton Biryani,17,450,550,165.0,6545.0,Weekend,988
2024-09-15,Hilsha Fry,22,380,480,144.0,7392.0,Weekend,988
2024-09-15,Dal Makhani,23,320,180,54.0,2898.0,Weekend,988
2024-09-15,Mughlai Paratha,44,500,120,36.0,3696.0,Weekend,988
2024-09-15,Mutton Korma,27,280,420,126.0,7938.0,Weekend,988
2024-09-16,Mutton Biryani,28,450,550,165.0,10780.0,Weekday,989
2024-09-16,Hilsha Fry,26,380,480,144.0,8736.0,Weekday,989
2024-09-16,Dal Makhani,19,320,180,54.0,2394.0,Weekday,989
2024-09-16,Mughlai Paratha,48,500,120,36.0,4032.0,Weekday,989
2024-09-16,Mutton Korma,24,280,420,126.0,7056.0,Weekday,989
2024-09-17,Mutton Biryani,25,450,550,165.0,9625.0,Weekday,990
2024-09-17,Hilsha Fry,13,380,480,144.0,4368.0,Weekday,990
2024-09-17,Dal Makhani,15,320,180,54.0,1890.0,Weekday,990
2024-09-17,Mughlai Paratha,32,500,120,36.0,2688.0,Weekday,990
